onset	duration	sample	funded	choice	category	project_id	trial_type
389.46	0	389460	1	0.0	place	PR67	image
407.443	0	407443	1	0.0	face	PR27	image
425.443	0	425443	0	0.0	place	PR85	image
441.443	0	441443	1	0.0	place	PR57	image
459.443	0	459443	1	0.0	place	PR78	image
477.443	0	477443	0	0.0	place	PR53	image
493.427	0	493427	0	0.0	place	PR52	image
511.443	0	511443	1	0.0	face	PR26	image
527.427	0	527427	0	0.0	place	PR88	image
542.443	0	542443	0	0.0	place	PR82	image
557.443	0	557443	1	0.0	face	PR23	image
575.427	0	575427	0	0.0	face	PR40	image
593.427	0	593427	1	0.0	face	PR03	image
608.41	0	608410	1	0.0	face	PR10	image
626.427	0	626427	1	0.0	face	PR29	image
642.427	0	642427	0	0.0	face	PR15	image
658.427	0	658427	0	0.0	place	PR90	image
676.427	0	676427	1	0.0	place	PR75	image
692.411	0	692411	1	0.0	place	PR66	image
707.427	0	707427	1	n/a	face	PR19	image
723.427	0	723427	0	0.0	face	PR04	image
739.427	0	739427	1	0.0	face	PR01	image
757.428	0	757428	1	0.0	place	PR51	image
775.41	0	775410	1	0.0	face	PR41	image
791.428	0	791428	1	0.0	place	PR72	image
806.411	0	806411	1	0.0	place	PR79	image
824.411	0	824411	1	0.0	face	PR48	image
842.411	0	842411	0	0.0	face	PR36	image
858.411	0	858411	1	0.0	face	PR21	image
873.411	0	873411	0	0.0	face	PR16	image
889.411	0	889411	1	0.0	face	PR13	image
907.428	0	907428	1	0.0	place	PR63	image
923.428	0	923428	1	0.0	face	PR18	image
939.395	0	939395	1	0.0	face	PR09	image
957.412	0	957412	0	0.0	place	PR64	image
975.412	0	975412	0	0.0	place	PR55	image
993.412	0	993412	0	0.0	face	PR07	image
1008.395	0	1008395	0	0.0	place	PR49	image
1024.412	0	1024412	1	0.0	face	PR31	image
1039.395	0	1039395	1	0.0	place	PR76	image
1057.395	0	1057395	1	0.0	place	PR74	image
1073.395	0	1073395	1	0.0	face	PR24	image
1089.395	0	1089395	1	0.0	face	PR28	image
1107.395	0	1107395	1	0.0	place	PR77	image
1122.412	0	1122412	1	0.0	face	PR12	image
1137.379	0	1137379	1	0.0	face	PR30	image
1155.396	0	1155396	0	0.0	face	PR43	image
1170.396	0	1170396	1	0.0	place	PR69	image
1188.396	0	1188396	0	0.0	face	PR39	image
1206.379	0	1206379	1	0.0	face	PR05	image
1224.396	0	1224396	1	0.0	face	PR02	image
1240.379	0	1240379	1	0.0	face	PR06	image
1258.379	0	1258379	1	0.0	face	PR22	image
1273.379	0	1273379	0	0.0	place	PR83	image
1291.379	0	1291379	0	0.0	face	PR33	image
1306.379	0	1306379	1	0.0	place	PR73	image
1322.396	0	1322396	1	0.0	place	PR71	image
1338.38	0	1338380	0	0.0	face	PR38	image
1353.396	0	1353396	0	0.0	face	PR37	image
1371.38	0	1371380	1	0.0	face	PR25	image
1387.363	0	1387363	0	0.0	face	PR32	image
1402.38	0	1402380	0	0.0	face	PR46	image
1420.363	0	1420363	1	0.0	face	PR42	image
1435.38	0	1435380	0	0.0	place	PR61	image
1451.38	0	1451380	0	0.0	face	PR00	image
1466.363	0	1466363	0	0.0	face	PR17	image
1481.38	0	1481380	1	0.0	place	PR80	image
1499.363	0	1499363	0	0.0	place	PR86	image
1514.364	0	1514364	0	0.0	place	PR84	image
1530.38	0	1530380	0	0.0	face	PR34	image
1546.364	0	1546364	0	0.0	face	PR08	image
1562.364	0	1562364	1	0.0	face	PR11	image
1578.364	0	1578364	1	0.0	place	PR70	image
1596.364	0	1596364	0	0.0	place	PR89	image
1611.347	0	1611347	0	0.0	place	PR87	image
1629.364	0	1629364	0	n/a	face	PR45	image
1644.364	0	1644364	0	0.0	place	PR65	image
1659.381	0	1659381	0	0.0	place	PR50	image
1675.347	0	1675347	0	0.0	place	PR68	image
1691.347	0	1691347	1	0.0	face	PR44	image
1706.348	0	1706348	0	0.0	face	PR14	image
1724.348	0	1724348	0	0.0	place	PR54	image
1739.364	0	1739364	0	0.0	face	PR47	image
1754.348	0	1754348	0	0.0	place	PR60	image
1770.364	0	1770364	1	0.0	place	PR81	image
1786.348	0	1786348	0	0.0	place	PR56	image
1804.365	0	1804365	0	0.0	face	PR35	image
1820.348	0	1820348	0	n/a	place	PR62	image
1836.365	0	1836365	0	0.0	place	PR59	image
1851.348	0	1851348	1	0.0	face	PR20	image
1866.348	0	1866348	0	0.0	place	PR58	image
