onset	duration	sample	funded	choice	category	project_id	trial_type
450.579	0	450579	0	0.0	place	PR56	image
468.546	0	468546	0	1.0	face	PR04	image
486.546	0	486546	0	0.0	face	PR37	image
502.546	0	502546	0	0.0	face	PR38	image
520.562	0	520562	1	0.0	place	PR74	image
538.562	0	538562	0	0.0	place	PR59	image
554.546	0	554546	1	0.0	face	PR27	image
572.563	0	572563	1	n/a	face	PR10	image
588.546	0	588546	1	1.0	place	PR69	image
603.529	0	603529	1	0.0	place	PR72	image
618.563	0	618563	0	0.0	place	PR58	image
636.563	0	636563	0	1.0	face	PR07	image
654.563	0	654563	0	0.0	place	PR65	image
669.546	0	669546	0	1.0	place	PR90	image
687.53	0	687530	0	0.0	place	PR50	image
703.546	0	703546	0	0.0	face	PR36	image
719.546	0	719546	1	1.0	place	PR81	image
737.53	0	737530	1	1.0	face	PR42	image
753.53	0	753530	1	1.0	face	PR05	image
768.53	0	768530	1	0.0	face	PR12	image
784.529	0	784529	1	0.0	face	PR44	image
800.53	0	800530	1	0.0	place	PR51	image
818.547	0	818547	0	0.0	face	PR34	image
836.547	0	836547	0	1.0	face	PR40	image
852.547	0	852547	1	0.0	face	PR19	image
867.53	0	867530	1	1.0	face	PR20	image
885.53	0	885530	0	0.0	face	PR33	image
903.53	0	903530	1	0.0	face	PR30	image
919.547	0	919547	1	0.0	face	PR03	image
934.514	0	934514	0	0.0	place	PR86	image
950.514	0	950514	0	0.0	place	PR53	image
968.514	0	968514	0	1.0	place	PR82	image
984.531	0	984531	0	0.0	face	PR00	image
1000.531	0	1000531	0	0.0	face	PR32	image
1018.531	0	1018531	1	0.0	place	PR73	image
1036.531	0	1036531	1	0.0	face	PR13	image
1054.514	0	1054514	1	1.0	place	PR78	image
1069.514	0	1069514	1	0.0	face	PR18	image
1085.514	0	1085514	0	0.0	place	PR85	image
1100.531	0	1100531	0	n/a	face	PR46	image
1118.514	0	1118514	0	1.0	place	PR54	image
1134.498	0	1134498	1	1.0	face	PR09	image
1150.515	0	1150515	0	1.0	place	PR64	image
1168.531	0	1168531	0	0.0	face	PR15	image
1183.498	0	1183498	0	0.0	face	PR16	image
1198.498	0	1198498	1	1.0	face	PR41	image
1216.515	0	1216515	1	0.0	face	PR23	image
1231.515	0	1231515	1	0.0	face	PR02	image
1249.515	0	1249515	0	1.0	place	PR49	image
1267.498	0	1267498	1	0.0	place	PR71	image
1285.515	0	1285515	0	0.0	place	PR84	image
1301.515	0	1301515	0	0.0	place	PR52	image
1319.498	0	1319498	0	1.0	face	PR43	image
1334.498	0	1334498	1	1.0	place	PR67	image
1352.515	0	1352515	1	0.0	face	PR28	image
1367.499	0	1367499	0	0.0	place	PR60	image
1383.482	0	1383482	0	0.0	face	PR14	image
1399.499	0	1399499	0	0.0	place	PR88	image
1414.499	0	1414499	1	1.0	face	PR01	image
1432.499	0	1432499	1	0.0	face	PR11	image
1448.482	0	1448482	0	0.0	place	PR55	image
1463.499	0	1463499	0	1.0	place	PR87	image
1481.482	0	1481482	0	0.0	face	PR39	image
1496.482	0	1496482	1	0.0	place	PR66	image
1512.499	0	1512499	1	0.0	place	PR75	image
1527.482	0	1527482	1	1.0	place	PR77	image
1542.483	0	1542483	1	0.0	place	PR70	image
1560.483	0	1560483	1	0.0	face	PR31	image
1575.483	0	1575483	1	1.0	place	PR76	image
1591.499	0	1591499	1	0.0	face	PR06	image
1607.483	0	1607483	0	0.0	place	PR61	image
1623.466	0	1623466	0	0.0	face	PR08	image
1639.483	0	1639483	0	0.0	face	PR45	image
1657.483	0	1657483	1	0.0	face	PR29	image
1672.483	0	1672483	1	0.0	place	PR79	image
1690.483	0	1690483	1	0.0	face	PR21	image
1705.483	0	1705483	1	0.0	face	PR22	image
1720.483	0	1720483	0	1.0	face	PR17	image
1736.467	0	1736467	0	0.0	face	PR47	image
1752.467	0	1752467	1	0.0	place	PR63	image
1767.483	0	1767483	0	0.0	place	PR89	image
1785.483	0	1785483	0	0.0	place	PR83	image
1800.467	0	1800467	1	0.0	face	PR24	image
1815.483	0	1815483	1	0.0	place	PR57	image
1831.467	0	1831467	0	0.0	place	PR68	image
1847.45	0	1847450	1	0.0	face	PR26	image
1865.467	0	1865467	1	0.0	face	PR48	image
1881.467	0	1881467	1	0.0	face	PR25	image
1897.467	0	1897467	0	0.0	place	PR62	image
1912.467	0	1912467	1	0.0	place	PR80	image
1927.467	0	1927467	0	0.0	face	PR35	image
