onset	duration	sample	funded	choice	category	project_id	trial_type
423.706	0	423706	0	0	face	PR08	image
441.673	0	441673	1	0	place	PR72	image
459.673	0	459673	1	0	face	PR13	image
475.673	0	475673	1	1	face	PR01	image
493.689	0	493689	1	0	face	PR10	image
511.673	0	511673	0	0	place	PR52	image
527.673	0	527673	0	0	face	PR14	image
545.673	0	545673	1	0	face	PR24	image
561.69	0	561690	1	0	face	PR22	image
576.673	0	576673	0	0	place	PR54	image
591.673	0	591673	1	0	face	PR23	image
609.673	0	609673	1	0	place	PR77	image
627.69	0	627690	1	0	place	PR51	image
642.657	0	642657	0	1	face	PR07	image
660.673	0	660673	1	0	place	PR71	image
676.673	0	676673	1	1	face	PR05	image
692.673	0	692673	0	0	place	PR60	image
710.674	0	710674	1	0	face	PR30	image
726.674	0	726674	1	1	face	PR42	image
741.673	0	741673	1	0	place	PR76	image
757.657	0	757657	1	0	face	PR20	image
773.657	0	773657	0	0	face	PR15	image
791.674	0	791674	1	0	place	PR74	image
809.657	0	809657	1	0	face	PR18	image
825.641	0	825641	0	1	face	PR38	image
840.641	0	840641	1	0	place	PR70	image
858.657	0	858657	0	0	place	PR82	image
876.657	0	876657	0	1	place	PR68	image
892.641	0	892641	0	0	face	PR32	image
907.658	0	907658	1	0	face	PR19	image
923.641	0	923641	0	1	place	PR65	image
941.658	0	941658	1	0	face	PR44	image
957.641	0	957641	1	0	face	PR21	image
973.641	0	973641	0	0	place	PR86	image
991.658	0	991658	0	0	place	PR83	image
1009.641	0	1009641	0	1	face	PR40	image
1027.625	0	1027625	0	0	place	PR50	image
1042.625	0	1042625	0	0	place	PR84	image
1058.625	0	1058625	0	0	face	PR36	image
1073.658	0	1073658	0	0	face	PR47	image
1091.625	0	1091625	0	0	face	PR34	image
1107.625	0	1107625	0	0	face	PR39	image
1123.625	0	1123625	0	1	face	PR16	image
1141.658	0	1141658	0	0	place	PR87	image
1156.625	0	1156625	0	1	face	PR04	image
1171.642	0	1171642	1	0	face	PR41	image
1189.642	0	1189642	0	0	place	PR64	image
1204.625	0	1204625	1	1	face	PR26	image
1222.625	0	1222625	0	0	face	PR17	image
1240.642	0	1240642	0	0	face	PR45	image
1258.625	0	1258625	0	0	face	PR35	image
1274.642	0	1274642	1	0	place	PR73	image
1292.609	0	1292609	1	0	face	PR12	image
1307.609	0	1307609	1	0	place	PR69	image
1325.626	0	1325626	1	1	place	PR75	image
1340.642	0	1340642	1	0	face	PR09	image
1356.626	0	1356626	1	0	place	PR79	image
1372.609	0	1372609	0	0	place	PR59	image
1387.626	0	1387626	1	0	face	PR03	image
1405.609	0	1405609	1	0	face	PR29	image
1421.609	0	1421609	0	0	place	PR53	image
1436.626	0	1436626	0	1	face	PR46	image
1454.626	0	1454626	1	0	face	PR02	image
1469.626	0	1469626	1	0	place	PR66	image
1485.626	0	1485626	1	0	place	PR63	image
1500.626	0	1500626	0	1	face	PR43	image
1515.61	0	1515610	0	0	place	PR90	image
1533.61	0	1533610	1	0	place	PR57	image
1548.61	0	1548610	1	0	face	PR25	image
1564.61	0	1564610	0	0	face	PR00	image
1580.593	0	1580593	0	0	place	PR88	image
1596.61	0	1596610	0	0	place	PR61	image
1612.61	0	1612610	1	1	face	PR28	image
1630.593	0	1630593	1	0	face	PR06	image
1645.594	0	1645594	1	0	face	PR11	image
1663.61	0	1663610	0	0	place	PR85	image
1678.594	0	1678594	1	1	face	PR31	image
1693.577	0	1693577	0	0	face	PR37	image
1709.61	0	1709610	0	0	face	PR33	image
1725.594	0	1725594	1	0	place	PR67	image
1740.594	0	1740594	1	0	place	PR81	image
1758.577	0	1758577	0	0	place	PR89	image
1773.594	0	1773594	1	0	place	PR78	image
1788.594	0	1788594	0	0	place	PR62	image
1804.594	0	1804594	0	0	place	PR49	image
1820.578	0	1820578	0	0	place	PR58	image
1838.578	0	1838578	1	0	face	PR48	image
1854.578	0	1854578	1	0	place	PR80	image
1870.594	0	1870594	1	0	face	PR27	image
1885.578	0	1885578	0	0	place	PR56	image
1900.578	0	1900578	0	0	place	PR55	image
