onset	duration	sample	funded	choice	category	project_id	trial_type
171.059	0	171059	0	n/a	place	PR55	image
189.042	0	189042	1	1.0	face	PR03	image
207.026	0	207026	1	0.0	face	PR25	image
223.042	0	223042	0	1.0	face	PR47	image
241.026	0	241026	1	1.0	face	PR05	image
259.026	0	259026	0	0.0	face	PR32	image
275.042	0	275042	1	1.0	place	PR81	image
293.009	0	293009	0	1.0	place	PR87	image
309.026	0	309026	1	1.0	face	PR22	image
324.026	0	324026	0	1.0	face	PR37	image
339.026	0	339026	1	1.0	place	PR78	image
357.026	0	357026	0	1.0	face	PR04	image
375.009	0	375009	1	0.0	place	PR69	image
390.026	0	390026	1	0.0	place	PR70	image
408.043	0	408043	0	0.0	face	PR35	image
424.009	0	424009	1	0.0	face	PR27	image
440.009	0	440009	0	1.0	face	PR43	image
458.026	0	458026	0	0.0	face	PR00	image
474.01	0	474010	0	0.0	face	PR36	image
489.026	0	489026	1	0.0	place	PR71	image
505.01	0	505010	1	0.0	face	PR18	image
521.026	0	521026	0	0.0	face	PR33	image
539.01	0	539010	0	1.0	place	PR61	image
556.993	0	556993	0	0.0	face	PR08	image
573.01	0	573010	1	1.0	face	PR28	image
588.01	0	588010	1	0.0	place	PR51	image
606.01	0	606010	1	1.0	place	PR67	image
623.993	0	623993	1	1.0	place	PR57	image
639.993	0	639993	0	0.0	place	PR64	image
655.01	0	655010	0	0.0	place	PR85	image
671.01	0	671010	0	0.0	place	PR65	image
688.993	0	688993	1	1.0	place	PR75	image
705.01	0	705010	1	0.0	face	PR23	image
721.01	0	721010	1	1.0	face	PR31	image
738.994	0	738994	1	1.0	place	PR66	image
756.994	0	756994	0	0.0	place	PR86	image
774.994	0	774994	0	0.0	place	PR83	image
789.994	0	789994	0	1.0	face	PR40	image
805.994	0	805994	1	0.0	face	PR30	image
820.994	0	820994	1	0.0	face	PR26	image
839.011	0	839011	0	1.0	face	PR46	image
854.994	0	854994	0	0.0	face	PR14	image
870.994	0	870994	0	0.0	face	PR15	image
888.977	0	888977	1	1.0	face	PR06	image
903.977	0	903977	0	0.0	place	PR89	image
918.978	0	918978	0	1.0	place	PR90	image
936.978	0	936978	1	0.0	place	PR76	image
951.978	0	951978	1	0.0	face	PR29	image
969.994	0	969994	0	0.0	face	PR34	image
987.978	0	987978	0	1.0	face	PR45	image
1005.961	0	1005961	0	0.0	place	PR53	image
1021.978	0	1021978	1	0.0	face	PR13	image
1039.978	0	1039978	1	0.0	place	PR79	image
1054.995	0	1054995	1	0.0	face	PR19	image
1072.961	0	1072961	1	0.0	place	PR74	image
1087.961	0	1087961	0	1.0	place	PR84	image
1103.961	0	1103961	1	0.0	face	PR21	image
1119.961	0	1119961	0	1.0	place	PR88	image
1134.978	0	1134978	0	1.0	place	PR68	image
1152.978	0	1152978	1	1.0	face	PR01	image
1168.962	0	1168962	1	0.0	place	PR63	image
1183.962	0	1183962	1	0.0	face	PR24	image
1201.978	0	1201978	0	0.0	place	PR82	image
1216.978	0	1216978	0	0.0	place	PR62	image
1232.962	0	1232962	0	1.0	place	PR49	image
1247.945	0	1247945	0	1.0	face	PR39	image
1262.962	0	1262962	1	1.0	face	PR09	image
1280.962	0	1280962	1	0.0	place	PR80	image
1295.945	0	1295945	1	1.0	face	PR42	image
1311.945	0	1311945	0	0.0	place	PR60	image
1327.962	0	1327962	1	0.0	face	PR12	image
1343.945	0	1343945	1	0.0	face	PR02	image
1359.946	0	1359946	0	0.0	place	PR54	image
1377.946	0	1377946	0	0.0	place	PR59	image
1392.962	0	1392962	0	1.0	face	PR07	image
1410.946	0	1410946	1	1.0	place	PR77	image
1425.946	0	1425946	0	0.0	place	PR50	image
1440.946	0	1440946	1	0.0	face	PR11	image
1456.962	0	1456962	0	0.0	place	PR58	image
1472.946	0	1472946	0	0.0	place	PR52	image
1487.946	0	1487946	0	1.0	face	PR38	image
1505.946	0	1505946	1	0.0	face	PR48	image
1520.946	0	1520946	0	1.0	face	PR16	image
1535.946	0	1535946	1	1.0	face	PR41	image
1551.963	0	1551963	0	1.0	face	PR17	image
1567.946	0	1567946	0	0.0	place	PR56	image
1585.946	0	1585946	1	1.0	face	PR20	image
1601.93	0	1601930	1	0.0	place	PR73	image
1617.946	0	1617946	1	1.0	face	PR10	image
1632.93	0	1632930	1	0.0	face	PR44	image
1647.93	0	1647930	1	0.0	place	PR72	image
