onset	duration	sample	funded	choice	category	project_id	trial_type
368.546	0	368546	0	n/a	face	PR45	image
386.513	0	386513	0	0.0	place	PR64	image
404.513	0	404513	1	0.0	place	PR69	image
420.513	0	420513	1	0.0	place	PR57	image
438.513	0	438513	1	1.0	place	PR78	image
456.529	0	456529	0	0.0	place	PR62	image
472.496	0	472496	1	0.0	face	PR29	image
490.513	0	490513	1	1.0	place	PR71	image
506.513	0	506513	1	0.0	face	PR27	image
521.496	0	521496	1	1.0	place	PR81	image
536.496	0	536496	1	0.0	face	PR03	image
554.496	0	554496	0	0.0	face	PR40	image
572.513	0	572513	0	1.0	place	PR55	image
587.497	0	587497	1	1.0	face	PR10	image
605.497	0	605497	1	0.0	face	PR25	image
621.513	0	621513	0	0.0	place	PR83	image
637.513	0	637513	0	0.0	place	PR50	image
655.513	0	655513	0	0.0	place	PR82	image
671.48	0	671480	1	1.0	place	PR77	image
686.497	0	686497	1	0.0	face	PR11	image
702.497	0	702497	0	0.0	face	PR34	image
718.48	0	718480	1	1.0	face	PR01	image
736.48	0	736480	1	0.0	face	PR19	image
754.481	0	754481	0	0.0	place	PR52	image
770.497	0	770497	0	0.0	place	PR54	image
785.497	0	785497	0	0.0	place	PR89	image
803.481	0	803481	0	0.0	place	PR88	image
821.481	0	821481	1	1.0	place	PR66	image
837.497	0	837497	0	1.0	face	PR07	image
852.481	0	852481	0	0.0	face	PR39	image
868.498	0	868498	0	1.0	face	PR17	image
886.481	0	886481	0	1.0	face	PR46	image
902.481	0	902481	1	0.0	place	PR72	image
918.464	0	918464	0	1.0	face	PR43	image
936.464	0	936464	1	1.0	face	PR20	image
954.498	0	954498	1	0.0	place	PR73	image
972.481	0	972481	0	0.0	face	PR33	image
987.481	0	987481	1	0.0	place	PR51	image
1003.481	0	1003481	0	1.0	place	PR68	image
1018.481	0	1018481	0	0.0	place	PR60	image
1036.465	0	1036465	0	1.0	face	PR38	image
1052.465	0	1052465	0	0.0	place	PR85	image
1068.465	0	1068465	1	0.0	place	PR74	image
1086.465	0	1086465	1	0.0	face	PR23	image
1101.482	0	1101482	1	0.0	face	PR02	image
1116.482	0	1116482	1	0.0	place	PR63	image
1134.465	0	1134465	1	1.0	face	PR41	image
1149.482	0	1149482	0	0.0	place	PR56	image
1167.465	0	1167465	1	0.0	face	PR44	image
1185.449	0	1185449	1	1.0	face	PR18	image
1203.449	0	1203449	1	0.0	place	PR70	image
1219.465	0	1219465	1	0.0	place	PR80	image
1237.466	0	1237466	1	1.0	face	PR05	image
1252.466	0	1252466	1	0.0	face	PR30	image
1270.449	0	1270449	1	0.0	face	PR12	image
1285.449	0	1285449	0	0.0	place	PR65	image
1301.449	0	1301449	0	1.0	place	PR90	image
1317.449	0	1317449	0	1.0	face	PR47	image
1332.466	0	1332466	1	1.0	face	PR09	image
1350.449	0	1350449	0	0.0	face	PR37	image
1366.449	0	1366449	1	1.0	face	PR42	image
1381.449	0	1381449	1	1.0	place	PR75	image
1399.466	0	1399466	1	0.0	face	PR24	image
1414.449	0	1414449	1	0.0	face	PR06	image
1430.45	0	1430450	1	0.0	face	PR26	image
1445.433	0	1445433	1	0.0	face	PR21	image
1460.45	0	1460450	1	0.0	face	PR48	image
1478.45	0	1478450	0	0.0	face	PR35	image
1493.45	0	1493450	0	0.0	face	PR14	image
1509.433	0	1509433	0	0.0	place	PR59	image
1525.433	0	1525433	0	1.0	face	PR04	image
1541.433	0	1541433	0	0.0	face	PR00	image
1557.433	0	1557433	1	0.0	face	PR22	image
1575.433	0	1575433	0	1.0	place	PR87	image
1590.417	0	1590417	1	1.0	face	PR28	image
1608.433	0	1608433	0	1.0	place	PR49	image
1623.434	0	1623434	0	0.0	face	PR36	image
1638.45	0	1638450	1	0.0	face	PR13	image
1654.417	0	1654417	0	0.0	face	PR32	image
1670.417	0	1670417	0	0.0	place	PR58	image
1685.434	0	1685434	0	0.0	face	PR15	image
1703.434	0	1703434	0	0.0	place	PR86	image
1718.417	0	1718417	1	0.0	face	PR31	image
1733.417	0	1733417	0	0.0	place	PR84	image
1749.417	0	1749417	0	0.0	place	PR53	image
1765.434	0	1765434	0	1.0	face	PR16	image
1783.434	0	1783434	1	0.0	place	PR76	image
1799.434	0	1799434	0	0.0	face	PR08	image
1815.418	0	1815418	1	0.0	place	PR79	image
1830.418	0	1830418	1	0.0	place	PR67	image
1845.434	0	1845434	0	1.0	place	PR61	image
