onset	duration	sample	funded	choice	category	project_id	trial_type
429.897	0	429897	0	0.0	place	PR83	image
447.897	0	447897	0	0.0	place	PR58	image
465.864	0	465864	0	0.0	place	PR90	image
481.88	0	481880	0	0.0	face	PR37	image
499.88	0	499880	0	1.0	face	PR40	image
517.881	0	517881	1	1.0	face	PR06	image
533.881	0	533881	1	0.0	place	PR57	image
551.881	0	551881	0	n/a	face	PR35	image
567.881	0	567881	1	1.0	face	PR23	image
582.864	0	582864	1	1.0	place	PR77	image
597.864	0	597864	0	1.0	face	PR17	image
615.881	0	615881	0	1.0	face	PR00	image
633.864	0	633864	1	0.0	face	PR09	image
648.864	0	648864	0	1.0	face	PR04	image
666.881	0	666881	0	0.0	face	PR32	image
682.864	0	682864	0	0.0	face	PR38	image
698.864	0	698864	1	1.0	face	PR25	image
716.865	0	716865	1	1.0	face	PR12	image
732.865	0	732865	0	0.0	place	PR89	image
747.865	0	747865	1	1.0	place	PR78	image
763.865	0	763865	0	1.0	place	PR54	image
779.865	0	779865	1	1.0	face	PR05	image
797.848	0	797848	1	0.0	face	PR30	image
815.865	0	815865	0	n/a	place	PR55	image
831.865	0	831865	0	1.0	face	PR16	image
846.865	0	846865	1	1.0	face	PR29	image
864.848	0	864848	1	n/a	face	PR24	image
882.848	0	882848	0	n/a	place	PR82	image
898.865	0	898865	0	n/a	place	PR50	image
913.865	0	913865	1	0.0	face	PR41	image
929.849	0	929849	0	1.0	place	PR61	image
947.849	0	947849	1	1.0	face	PR42	image
963.849	0	963849	1	1.0	face	PR48	image
979.849	0	979849	0	0.0	face	PR39	image
997.832	0	997832	1	1.0	place	PR72	image
1015.849	0	1015849	1	1.0	face	PR10	image
1033.849	0	1033849	1	0.0	place	PR71	image
1048.849	0	1048849	1	0.0	face	PR31	image
1064.832	0	1064832	1	1.0	face	PR03	image
1079.832	0	1079832	0	0.0	place	PR84	image
1097.849	0	1097849	0	0.0	face	PR07	image
1113.833	0	1113833	0	0.0	place	PR49	image
1129.833	0	1129833	1	1.0	face	PR11	image
1147.833	0	1147833	1	1.0	place	PR76	image
1162.833	0	1162833	0	0.0	face	PR08	image
1177.833	0	1177833	1	1.0	face	PR21	image
1195.833	0	1195833	1	0.0	face	PR28	image
1210.816	0	1210816	1	0.0	place	PR70	image
1228.833	0	1228833	1	1.0	place	PR66	image
1246.833	0	1246833	1	0.0	face	PR20	image
1264.816	0	1264816	0	0.0	place	PR86	image
1280.833	0	1280833	1	0.0	face	PR26	image
1298.833	0	1298833	1	1.0	place	PR67	image
1313.817	0	1313817	0	1.0	place	PR64	image
1331.817	0	1331817	0	0.0	place	PR68	image
1346.833	0	1346833	1	0.0	face	PR44	image
1362.817	0	1362817	1	1.0	place	PR74	image
1378.817	0	1378817	1	0.0	place	PR80	image
1393.8	0	1393800	1	0.0	face	PR19	image
1411.817	0	1411817	0	0.0	face	PR43	image
1427.817	0	1427817	1	1.0	face	PR27	image
1442.8	0	1442800	0	0.0	place	PR87	image
1460.817	0	1460817	1	1.0	face	PR01	image
1475.801	0	1475801	0	1.0	place	PR56	image
1491.817	0	1491817	0	0.0	face	PR33	image
1506.817	0	1506817	0	1.0	face	PR14	image
1521.817	0	1521817	0	1.0	place	PR88	image
1539.817	0	1539817	0	0.0	face	PR45	image
1554.801	0	1554801	0	1.0	face	PR34	image
1570.801	0	1570801	1	0.0	place	PR69	image
1586.801	0	1586801	1	1.0	face	PR02	image
1602.818	0	1602818	1	0.0	place	PR73	image
1618.801	0	1618801	1	0.0	face	PR22	image
1636.784	0	1636784	0	1.0	place	PR65	image
1651.801	0	1651801	1	0.0	place	PR51	image
1669.818	0	1669818	1	0.0	place	PR75	image
1684.785	0	1684785	0	0.0	face	PR36	image
1699.785	0	1699785	0	0.0	place	PR52	image
1715.801	0	1715801	0	0.0	face	PR46	image
1731.785	0	1731785	0	0.0	place	PR62	image
1746.801	0	1746801	1	0.0	face	PR18	image
1764.785	0	1764785	0	0.0	place	PR53	image
1779.785	0	1779785	0	0.0	face	PR47	image
1794.802	0	1794802	0	1.0	face	PR15	image
1810.802	0	1810802	0	0.0	place	PR60	image
1826.802	0	1826802	0	1.0	place	PR85	image
1844.785	0	1844785	1	0.0	place	PR79	image
1860.785	0	1860785	0	0.0	place	PR59	image
1876.802	0	1876802	1	1.0	place	PR63	image
1891.785	0	1891785	1	n/a	place	PR81	image
1906.785	0	1906785	1	0.0	face	PR13	image
